#Organism group,Strain,Isolate identifiers,Serovar,Isolate,Create date,Location,Isolation source,Isolation type,SNP cluster,Min-same,Min-diff,BioSample,Assembly,AMR genotypes,Computed types
"E.coli and Shigella","FDA1149342-S003-002","""CFSAN109545"",""FDA1149342-S003-002"",""SRS7881254""",,"PDT000917432.1","2020-12-18T22:20:02Z","USA:CA","sediment","environmental/other","PDS000077674.4",0,,"SAMN17117247","GCA_016148475.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","FDA1149342-S003-003","""CFSAN109546"",""FDA1149342-S003-003"",""SRS7881256""",,"PDT000917434.1","2020-12-18T23:22:59Z","USA:CA","sediment","environmental/other","PDS000077674.4",0,,"SAMN17117290","GCA_016148495.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","FDA1149342-S003-004","""CFSAN109547"",""FDA1149342-S003-004"",""SRS7881257""",,"PDT000917435.1","2020-12-18T23:22:59Z","USA:CA","sediment","environmental/other","PDS000077674.4",0,,"SAMN17117380","GCA_016148595.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","FDA1149342-S003-005","""CFSAN109548"",""FDA1149342-S003-005"",""SRS7881705""",,"PDT000917464.1","2020-12-19T00:21:54Z","USA:CA","sediment","environmental/other","PDS000077674.4",0,,"SAMN17117581","GCA_016150325.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","FDA1149342-S003-009","""CFSAN109551"",""FDA1149342-S003-009"",""SRS7882243""",,"PDT000917519.1","2020-12-19T00:22:22Z","USA:CA","sediment","environmental/other","PDS000077674.4",0,,"SAMN17117781","GCA_016147875.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","FDA1149342-S003-006","""CFSAN109549"",""FDA1149342-S003-006"",""SRS7915302""",,"PDT000922440.1","2020-12-23T17:22:14Z","USA:CA","sediment","environmental/other","PDS000077674.4",0,,"SAMN17116085","GCA_016336835.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","RM11728","""CFSAN112716"",""RM11728"",""SRS10451262""",,"PDT001145225.1","2021-10-05T17:05:24Z","USA:CA","bovine","environmental/other","PDS000099359.4",17,,"SAMN22060902","GCA_020333655.1","acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE",
"E.coli and Shigella","RM12561","""CFSAN112757"",""RM12561"",""SRS11119627""",,"PDT001182424.1","2021-11-22T19:32:04Z","USA:CA","bovine","environmental/other","PDS000099359.4",1,,"SAMN23384463","GCA_020998555.1","acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE",
"E.coli and Shigella","RM12698","""CFSAN112789"",""RM12698"",""SRS11120471""",,"PDT001182468.1","2021-11-22T19:32:15Z","USA:CA","bovine","environmental/other","PDS000099359.4",0,,"SAMN23385347","GCA_020959535.1","acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE",
"E.coli and Shigella","RM12691","""CFSAN112783"",""RM12691"",""SRS11120567""",,"PDT001182481.1","2021-11-22T19:32:18Z","USA:CA","bovine","environmental/other","PDS000099359.4",1,,"SAMN23385431","GCA_020951215.1","acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE",
"E.coli and Shigella","RM12705","""CFSAN112796"",""RM12705"",""SRS11256975""",,"PDT001199402.1","2021-12-08T18:42:59Z","USA:CA","bovine","environmental/other","PDS000099359.4",1,,"SAMN23789007","GCA_021125425.1","acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE",
"E.coli and Shigella","RM12721","""CFSAN112812"",""RM12721"",""SRS11256991""",,"PDT001199406.1","2021-12-08T18:43:00Z","USA:CA","bovine","environmental/other","PDS000099359.4",2,,"SAMN23789053","GCA_021125195.1","acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE",
"E.coli and Shigella","RM12713","""CFSAN112804"",""RM12713"",""SRS11257338""",,"PDT001199421.1","2021-12-08T18:43:05Z","USA:CA","bovine","environmental/other","PDS000099359.4",1,,"SAMN23789088","GCA_021125265.1","acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE",
"E.coli and Shigella","RM13180","""CFSAN112862"",""RM13180"",""SRS12854218""",,"PDT001298126.1","2022-05-02T21:59:39Z","USA:CA","bovine","environmental/other","PDS000099359.4",0,,"SAMN28039062","GCA_023219155.1","acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE,pmrB_Y358N=POINT,sul2=COMPLETE,tet(B)=COMPLETE",
"E.coli and Shigella","RM12815","""CFSAN112855"",""RM12815"",""SRS15321737""",,"PDT001442231.1","2022-10-05T00:37:50Z","USA:CA","bovine","environmental/other","PDS000099359.4",2,,"SAMN31151759","GCA_025582345.1","acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE,pmrB_Y358N=POINT,sul2=COMPLETE,tet(B)=COMPLETE",
"E.coli and Shigella","RM12185","""CFSAN112728"",""RM12185"",""SRS10451145""",,"PDT001145198.1","2021-10-05T17:05:16Z","USA:CA","bovine","environmental/other","PDS000099361.1",2,,"SAMN22060837","GCA_020335775.1","acrF=COMPLETE,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE",
"E.coli and Shigella","RM12186","""CFSAN112729"",""RM12186"",""SRS11119608""",,"PDT001182414.1","2021-11-22T19:32:01Z","USA:CA","bovine","environmental/other","PDS000099361.1",1,,"SAMN23384448","GCA_020952475.1","acrF=COMPLETE,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE",
"E.coli and Shigella","RM12197","""CFSAN112740"",""RM12197"",""SRS11119609""",,"PDT001182415.1","2021-11-22T19:32:01Z","USA:CA","bovine","environmental/other","PDS000099361.1",1,,"SAMN23384452","GCA_020952405.1","acrF=COMPLETE,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE",
"E.coli and Shigella","RM12193","""CFSAN112736"",""RM12193"",""SRS11119620""",,"PDT001182418.1","2021-11-22T19:32:02Z","USA:CA","bovine","environmental/other","PDS000099361.1",0,,"SAMN23384455","GCA_020952235.1","acrF=COMPLETE,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE",
"E.coli and Shigella","RM12201","""CFSAN112744"",""RM12201"",""SRS11119623""",,"PDT001182420.1","2021-11-22T19:32:03Z","USA:CA","bovine","environmental/other","PDS000099361.1",0,,"SAMN23384459","GCA_020952175.1","acrF=COMPLETE,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE",
"E.coli and Shigella","RM12200","""CFSAN112743"",""RM12200"",""SRS11119631""",,"PDT001182427.1","2021-11-22T19:32:05Z","USA:CA","bovine","environmental/other","PDS000099361.1",0,,"SAMN23384462","GCA_020998775.1","acrF=COMPLETE,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE",
"E.coli and Shigella","RM12189","""CFSAN112732"",""RM12189"",""SRS11119640""",,"PDT001182436.1","2021-11-22T19:32:07Z","USA:CA","bovine","environmental/other","PDS000099361.1",1,,"SAMN23385268","GCA_020951535.1","acrF=COMPLETE,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE",
"E.coli and Shigella","RM12188","""CFSAN112731"",""RM12188"",""SRS11119649""",,"PDT001182445.1","2021-11-22T19:32:09Z","USA:CA","bovine","environmental/other","PDS000099361.1",0,,"SAMN23385283","GCA_020951415.1","acrF=COMPLETE,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE",
"E.coli and Shigella","RM12191","""CFSAN112734"",""RM12191"",""SRS11119653""",,"PDT001182449.1","2021-11-22T19:32:10Z","USA:CA","bovine","environmental/other","PDS000099361.1",0,,"SAMN23385293","GCA_020951475.1","acrF=COMPLETE,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE",
"E.coli and Shigella","18.0409","""18.0409"",""CFSAN088438"",""SRS4211458""",,"PDT000430702.2","2019-01-04T23:56:00Z","USA:CA","water","environmental/other","PDS000009323.10",6,6,"SAMN10485820","GCA_012020635.1","aadA1=COMPLETE,acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(3')-Ia=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,catA1=COMPLETE,cyaA_S352T=POINT,mdtM=COMPLETE,sul1=COMPLETE,tet(A)=COMPLETE,uhpT_E350Q=POINT",
"E.coli and Shigella","RM13752","""RM13752""",,"PDT000598842.2","2020-04-30T11:29:46Z","USA: California",,"environmental/other","PDS000034055.8",0,,"SAMN12822944","GCA_008761455.2","acrF=COMPLETE,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE,pmrB_Y358N=POINT",
"E.coli and Shigella","RM13745","""RM13745""",,"PDT000598843.2","2020-04-30T11:31:44Z","USA: California",,"environmental/other","PDS000034055.8",1,,"SAMN12822943","GCA_008761475.2","acrF=COMPLETE,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE,pmrB_Y358N=POINT",
"E.coli and Shigella","RM11911","""RM11911""",,"PDT000598844.2","2020-04-30T11:33:01Z","USA: California",,"environmental/other","PDS000034055.8",0,,"SAMN12822942","GCA_008761495.2","acrF=COMPLETE,blaEC=COMPLETE,glpT_E448K=POINT,mdtM=COMPLETE,pmrB_Y358N=POINT",
"E.coli and Shigella","19.0141","""19.0141"",""PSU-3782"",""SRS8736555""",,"PDT001009363.1","2021-04-20T13:22:19Z","USA:CA","soil","environmental/other","PDS000034055.8",0,,"SAMN18806724","GCA_018106605.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","19.0137","""19.0137"",""PSU-3778"",""SRS8754164""",,"PDT001011677.1","2021-04-23T00:23:23Z","USA:CA","soil","environmental/other","PDS000034055.8",1,,"SAMN18835721","GCA_018134485.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","19.0138","""19.0138"",""PSU-3779"",""SRS8754176""",,"PDT001011689.1","2021-04-23T00:23:27Z","USA:CA","soil","environmental/other","PDS000034055.8",0,,"SAMN18835726","GCA_018134265.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","FDA1148500-S002-004","""CFSAN108539"",""FDA1148500-S002-004"",""SRS7743216""",,"PDT000893969.1","2020-11-20T15:27:23Z","USA:CA","reservoir water","environmental/other","PDS000076343.4",1,28,"SAMN16845564","GCA_015642725.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","FDA1148500-S002-008","""CFSAN108541"",""FDA1148500-S002-008"",""SRS7743416""",,"PDT000893995.1","2020-11-20T16:27:19Z","USA:CA","reservoir water","environmental/other","PDS000076343.4",0,27,"SAMN16845907","GCA_015627745.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","FDA1148500-S002-005","""CFSAN108540"",""FDA1148500-S002-005"",""SRS7743419""",,"PDT000893996.1","2020-11-20T16:27:20Z","USA:CA","reservoir water","environmental/other","PDS000076343.4",0,27,"SAMN16845908","GCA_015957505.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","FDA1149558-S005-006","""CFSAN109052"",""FDA1149558-S005-006"",""SRS7776854""",,"PDT000897826.1","2020-11-25T18:29:03Z","USA:CA","soil scat","environmental/other","PDS000076343.4",2,29,"SAMN16912236","GCA_015928425.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","FDA1149558-S005-005","""CFSAN109051"",""FDA1149558-S005-005"",""SRS7776867""",,"PDT000897843.1","2020-11-25T18:29:07Z","USA:CA","soil scat","environmental/other","PDS000076343.4",0,28,"SAMN16912266","GCA_015927345.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","FDA1149558-S005-004","""CFSAN109050"",""FDA1149558-S005-004"",""SRS7776925""",,"PDT000897848.1","2020-11-25T18:29:08Z","USA:CA","soil scat","environmental/other","PDS000076343.4",0,28,"SAMN16912424","GCA_015925585.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","FDA1149558-S005-003","""CFSAN109049"",""FDA1149558-S005-003"",""SRS7776985""",,"PDT000898181.1","2020-11-26T01:26:48Z","USA:CA","soil scat","environmental/other","PDS000076343.4",1,27,"SAMN16913176","GCA_015918965.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","Human_H3_H4","""Human_H3_H4"",""SRS9404777"",""TG921597""",,"PDT001082470.1","2021-07-06T11:35:48Z","USA:CA","feces","environmental/other","PDS000092414.1",2,,"SAMN20065307","GCA_019142105.1","acrF=COMPLETE,blaEC-5=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","Human_H3_G4","""Human_H3_G4"",""SRS9404776"",""TG921596""",,"PDT001082471.1","2021-07-06T11:35:48Z","USA:CA","feces","environmental/other","PDS000092414.1",0,,"SAMN20065306","GCA_019139135.1","acrF=COMPLETE,blaEC-5=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","Human_H3_E6","""Human_H3_E6"",""SRS9404774"",""TG930530""",,"PDT001082473.1","2021-07-06T11:35:48Z","USA:CA","feces","environmental/other","PDS000092414.1",0,,"SAMN20065304","GCA_019138255.1","acrF=COMPLETE,blaEC-5=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","Human_H3_D6","""Human_H3_D6"",""SRS9404773"",""TG930529""",,"PDT001082474.1","2021-07-06T11:35:49Z","USA:CA","feces","environmental/other","PDS000092414.1",0,,"SAMN20065303","GCA_019141625.1","acrF=COMPLETE,blaEC-5=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","Human_H3_C6","""Human_H3_C6"",""SRS9404772"",""TG930528""",,"PDT001082475.1","2021-07-06T11:35:49Z","USA:CA","feces","environmental/other","PDS000092414.1",0,,"SAMN20065302","GCA_019139735.1","acrF=COMPLETE,blaEC-5=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","Human_H3_B6","""Human_H3_B6"",""SRS9404771"",""TG930527""",,"PDT001082476.1","2021-07-06T11:35:49Z","USA:CA","feces","environmental/other","PDS000092414.1",0,,"SAMN20065301","GCA_019141565.1","acrF=COMPLETE,blaEC-5=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","Human_H3_A6","""Human_H3_A6"",""SRS9404770"",""TG930526""",,"PDT001082477.1","2021-07-06T11:35:50Z","USA:CA","feces","environmental/other","PDS000092414.1",0,,"SAMN20065300","GCA_019139155.1","acrF=COMPLETE,blaEC-5=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","Human_MZH_H4","""Human_MZH_H4"",""SRS9404851"",""TG938797""",,"PDT001082226.1","2021-07-06T10:35:28Z","USA:CA","feces","environmental/other","PDS000092428.1",1,,"SAMN20065374","GCA_019135495.1","acrF=COMPLETE,blaEC=COMPLETE,marR_S3N=POINT,mdtM=COMPLETE",
"E.coli and Shigella","Human_MZH_G4","""Human_MZH_G4"",""SRS9404849"",""TG938800""",,"PDT001082228.1","2021-07-06T10:35:29Z","USA:CA","feces","environmental/other","PDS000092428.1",0,,"SAMN20065372","GCA_019135395.1","acrF=COMPLETE,blaEC=COMPLETE,marR_S3N=POINT,mdtM=COMPLETE",
"E.coli and Shigella","Human_MZH_E5","""Human_MZH_E5"",""SRS9404846"",""TG938845""",,"PDT001082230.1","2021-07-06T10:35:29Z","USA:CA","feces","environmental/other","PDS000092428.1",0,,"SAMN20065369","GCA_019134955.1","acrF=COMPLETE,blaEC=COMPLETE,marR_S3N=POINT,mdtM=COMPLETE",
"E.coli and Shigella","Human_MZH_E4","""Human_MZH_E4"",""SRS9404844"",""TG938767""",,"PDT001082232.1","2021-07-06T10:35:30Z","USA:CA","feces","environmental/other","PDS000092428.1",0,,"SAMN20065368","GCA_019134975.1","acrF=COMPLETE,blaEC=COMPLETE,marR_S3N=POINT,mdtM=COMPLETE",
"E.coli and Shigella","Human_MZH_D5","""Human_MZH_D5"",""SRS9404842"",""TG938753""",,"PDT001082408.1","2021-07-06T11:35:29Z","USA:CA","feces","environmental/other","PDS000092428.1",0,,"SAMN20065366","GCA_019141285.1","acrF=COMPLETE,blaEC=COMPLETE,marR_S3N=POINT,mdtM=COMPLETE",
"E.coli and Shigella","Human_MZH_C6","""Human_MZH_C6"",""SRS9404840"",""TG938838""",,"PDT001082409.1","2021-07-06T11:35:29Z","USA:CA","feces","environmental/other","PDS000092428.1",0,,"SAMN20065364","GCA_019140235.1","acrF=COMPLETE,blaEC=COMPLETE,marR_S3N=POINT,mdtM=COMPLETE",
"E.coli and Shigella","Human_MZH_C5","""Human_MZH_C5"",""SRS9404839"",""TG938811""",,"PDT001082410.1","2021-07-06T11:35:30Z","USA:CA","feces","environmental/other","PDS000092428.1",0,,"SAMN20065363","GCA_019139415.1","acrF=COMPLETE,blaEC=COMPLETE,marR_S3N=POINT,mdtM=COMPLETE",
"E.coli and Shigella","Human_MZH_A6","""Human_MZH_A6"",""SRS9404833"",""TG938756""",,"PDT001082414.1","2021-07-06T11:35:31Z","USA:CA","feces","environmental/other","PDS000092428.1",0,,"SAMN20065358","GCA_019139295.1","acrF=COMPLETE,blaEC=COMPLETE,marR_S3N=POINT,mdtM=COMPLETE",
"E.coli and Shigella","Human_H6_H11","""Human_H6_H11"",""SRS9404829"",""TG930570""",,"PDT001082418.1","2021-07-06T11:35:32Z","USA:CA","feces","environmental/other","PDS000092429.1",0,,"SAMN20065354","GCA_019139435.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE,tet(B)=COMPLETE",
"E.coli and Shigella","Human_H6_F12","""Human_H6_F12"",""SRS9404824"",""TG930576""",,"PDT001082423.1","2021-07-06T11:35:33Z","USA:CA","feces","environmental/other","PDS000092429.1",1,,"SAMN20065349","GCA_019138495.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE,tet(B)=COMPLETE",
"E.coli and Shigella","Human_H6_F11","""Human_H6_F11"",""SRS9404822"",""TG930568""",,"PDT001082425.1","2021-07-06T11:35:34Z","USA:CA","feces","environmental/other","PDS000092429.1",0,,"SAMN20065348","GCA_019138435.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE,tet(B)=COMPLETE",
"E.coli and Shigella","Human_H6_C10","""Human_H6_C10"",""SRS9404811"",""TG930557""",,"PDT001082436.1","2021-07-06T11:35:37Z","USA:CA","feces","environmental/other","PDS000092429.1",0,,"SAMN20065338","GCA_019141095.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE,tet(B)=COMPLETE",
"E.coli and Shigella","Human_H6_B12","""Human_H6_B12"",""SRS9404810"",""TG930572""",,"PDT001082437.1","2021-07-06T11:35:38Z","USA:CA","feces","environmental/other","PDS000092429.1",0,,"SAMN20065337","GCA_019141075.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE,tet(B)=COMPLETE",
"E.coli and Shigella","Human_H6_B11","""Human_H6_B11"",""SRS9404809"",""TG930564""",,"PDT001082438.1","2021-07-06T11:35:38Z","USA:CA","feces","environmental/other","PDS000092429.1",0,,"SAMN20065336","GCA_019142245.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE,tet(B)=COMPLETE",
"E.coli and Shigella","Human_H6_B10","""Human_H6_B10"",""SRS9404808"",""TG930556""",,"PDT001082439.1","2021-07-06T11:35:38Z","USA:CA","feces","environmental/other","PDS000092429.1",0,,"SAMN20065335","GCA_019142225.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE,tet(B)=COMPLETE",
"E.coli and Shigella","Human_H6_A11","""Human_H6_A11"",""SRS9404806"",""TG930563""",,"PDT001082441.1","2021-07-06T11:35:39Z","USA:CA","feces","environmental/other","PDS000092429.1",0,,"SAMN20065333","GCA_019141055.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE,tet(B)=COMPLETE",
"E.coli and Shigella","CVM N19EC0096","""CVM N19EC0096"",""SRS5823496""",,"PDT000644912.1","2019-12-15T00:08:43Z","USA:CA","ground turkey","environmental/other","PDS000045087.6",11,,"SAMN12943510","GCA_012602975.1","aac(3)-IId=COMPLETE,acrF=COMPLETE,blaEC=COMPLETE,blaTEM-1=COMPLETE,mdtM=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE",
"E.coli and Shigella","RM9872","""EcRM9872"",""RM9872"",""SRS3773083""",,"PDT000383099.1","2018-09-20T19:43:18Z","USA: Salinas, California","feces","clinical","PDS000036981.7",33,0,"SAMN08724661","GCA_003586065.1","blaEC=MISTRANSLATION,glpT_E448K=POINT,mdtM=COMPLETE",
"E.coli and Shigella","RM10425-C1","""729RM10425"",""RM10425-C1"",""SRS5549636""",,"PDT000838470.1","2020-09-16T17:04:44Z","USA: CA","feces",,"PDS000036981.7",,,"SAMN09742415","GCA_014607535.1","blaEC=MISTRANSLATION,glpT_E448K=POINT,mdtM=COMPLETE",
"E.coli and Shigella","RM9467-C1","""650RM9467"",""RM9467-C1"",""SRS5501105""",,"PDT000839056.1","2020-09-17T19:15:22Z","USA: CA","feces",,"PDS000036981.7",,,"SAMN09742412","GCA_014623245.1","blaEC=MISTRANSLATION,glpT_E448K=POINT,mdtM=COMPLETE",
"E.coli and Shigella","RM12367-C1","""665RM12367"",""RM12367-C1"",""SRS5528171""",,"PDT000839057.1","2020-09-17T19:20:07Z","USA: CA","creek water",,"PDS000036981.7",,,"SAMN09742414","GCA_014623405.1","blaEC=MISTRANSLATION,glpT_E448K=POINT,mdtM=COMPLETE",
"E.coli and Shigella","RM9873-C1","""652RM9873"",""RM9873-C1"",""SRS5501117""",,"PDT000839058.1","2020-09-17T19:22:01Z","USA: CA","feces",,"PDS000036981.7",,,"SAMN09742413","GCA_014623425.1","blaEC=MISTRANSLATION,glpT_E448K=POINT,mdtM=COMPLETE",
"E.coli and Shigella","RM9467","""CFSAN111851"",""RM9467"",""SRS9662068""",,"PDT001101455.1","2021-08-07T13:27:12Z","USA:CA","bovine","environmental/other","PDS000036981.7",0,1,"SAMN20523308","GCA_019567035.1","blaEC=MISTRANSLATION,mdtM=COMPLETE",
"E.coli and Shigella","RM9872","""CFSAN112515"",""RM9872"",""SRS9988334""",,"PDT001120881.1","2021-09-01T09:36:38Z","USA:CA","bovine","environmental/other","PDS000036981.7",1,0,"SAMN21144156","GCA_019844275.1","blaEC=MISTRANSLATION,mdtM=COMPLETE",
"E.coli and Shigella","RM9874","""CFSAN112517"",""RM9874"",""SRS9988339""",,"PDT001120886.1","2021-09-01T09:36:39Z","USA:CA","bovine","environmental/other","PDS000036981.7",0,1,"SAMN21149992","GCA_019844255.1","blaEC=MISTRANSLATION,mdtM=COMPLETE",
"E.coli and Shigella","RM13288","""CFSAN112908"",""RM13288"",""SRS14626721""",,"PDT001386907.1","2022-08-12T18:35:34Z","USA:CA","bovine","environmental/other","PDS000036981.7",15,16,"SAMN30282602","GCA_025021465.1","blaEC=MISTRANSLATION,glpT_E448K=POINT,mdtM=COMPLETE",
"E.coli and Shigella","URP13","""SRS2110708"",""URP13""",,"PDT000851883.1","2020-10-01T14:25:46Z","USA: San Diego, CA","urine","clinical","PDS000072846.5",25,,"SAMN06702064","GCA_015194825.1","acrF=COMPLETE,blaEC=COMPLETE,marR_S3N=POINT,mdtM=COMPLETE",
"E.coli and Shigella","RM7444","""CFSAN111576"",""RM7444"",""SRS9222370""",,"PDT001071685.1","2021-06-17T02:20:39Z","USA:CA","bovine","environmental/other","PDS000091512.6",2,,"SAMN19713321","GCA_018953415.1","acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,gyrA_S83L=POINT,mdtM=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE",
"E.coli and Shigella","RM7445","""CFSAN111577"",""RM7445"",""SRS9223972""",,"PDT001071710.1","2021-06-17T06:21:05Z","USA:CA","bovine","environmental/other","PDS000091512.6",3,,"SAMN19712801","GCA_018953035.1","acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,gyrA_S83L=POINT,mdtM=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE",
"E.coli and Shigella","16.1228","""16.1228"",""PSU-4500"",""SRS9334690""","O168:H8","PDT001079513.1","2021-06-30T14:38:53Z","USA:CA","cow bovine","environmental/other","PDS000091512.6",2,,"SAMN19952186","GCA_019082125.1","acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,gyrA_S83L=POINT,mdtM=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE",
"E.coli and Shigella","RM9024","""CFSAN111773"",""RM9024"",""SRS9662008""",,"PDT001101395.1","2021-08-07T13:26:56Z","USA:CA","bovine","environmental/other","PDS000091512.6",14,,"SAMN20522876","GCA_019568575.1","acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,gyrA_S83L=POINT,mdtM=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE",
"E.coli and Shigella","RM9030","""CFSAN111778"",""RM9030"",""SRS9662025""",,"PDT001101412.1","2021-08-07T13:27:00Z","USA:CA","bovine","environmental/other","PDS000091512.6",14,,"SAMN20523068","GCA_019567875.1","acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,gyrA_S83L=POINT,mdtM=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE",
"E.coli and Shigella","RM10643","""CFSAN112652"",""RM10643"",""SRS10295875""",,"PDT001136813.1","2021-09-24T02:26:19Z","USA:CA","bovine","environmental/other","PDS000091512.6",1,,"SAMN21582355","GCA_020129175.1","acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,gyrA_S83L=POINT,mdtM=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE",
